comment_id,comment_text,video_title,channel_name,likes,reply_count,published_date,vader_compound,tb_polarity,tb_subjectivity,sentiment_label,language_detected
CMT01558,I will share this with my classmates. Great work. 😶,Machine Learning Crash Course,KrishNaik,2,2,2025-04-09 04:54:00,0.0007,0.0212,0.4928,Neutral,English
CMT01559,I watched this video today. 🤔,Neural Networks Tutorial,CampusX,9,0,2024-07-26 09:13:00,0.0113,-0.006,0.5725,Neutral,Tamil
CMT01560,Not sure if this matches what I was looking for. 📌,Web Development with Flask,Telusko,11,3,2024-08-27 06:25:00,-0.0005,0.0039,0.3272,Neutral,English
CMT01561,"This is pure gold, thank you for sharing! Please reply. 😊",Machine Learning Crash Course,3Blue1Brown,21,6,2025-06-08 20:55:00,0.1386,0.7316,0.4353,Positive,English
CMT01562,"Horrible video, the examples make no sense at all. 💀",Natural Language Processing Basics,Sentdex,2,1,2024-08-26 02:39:00,-0.8648,-0.7487,0.1279,Negative,Hinglish
CMT01563,"Wow this is so good, subscribing right now! 🔥",Python Tutorial for Beginners,freeCodeCamp,75,44,2024-10-05 03:36:00,0.0569,0.7701,0.2721,Positive,English
CMT01564,"Okay video, nothing special really. Please reply. 😐",SQL for Data Analysis,Programming with Mosh,1,1,2024-04-11 20:59:00,0.0272,0.0115,0.2156,Neutral,Tamil
CMT01565,"The worst channel I have ever subscribed to, unsubscribing now. Thanks! 🚫",Neural Networks Tutorial,CampusX,17,18,2025-02-20 06:11:00,-0.9635,-0.3063,0.242,Negative,English
CMT01566,The video is around 15 minutes long. Thanks! 💭,Neural Networks Tutorial,Sentdex,2,0,2024-02-22 01:12:00,-0.0252,-0.0389,0.3444,Neutral,English
CMT01567,Finally someone explained this topic correctly! Please reply. 👍,Neural Networks Tutorial,freeCodeCamp,55,44,2024-06-22 01:59:00,0.2522,0.5011,0.844,Positive,Tamil
CMT01568,"Absolutely brilliant explanation, 10 out of 10! 💯",Data Science with Pandas,Sentdex,5,4,2025-01-04 06:26:00,0.7827,0.2746,0.8667,Positive,Hinglish
CMT01569,"I watched this three times, so informative! 😊",SQL for Data Analysis,KrishNaik,48,8,2024-12-07 18:00:00,0.4972,0.3473,0.1208,Positive,English
CMT01570,The audio quality is so bad I cannot even hear properly. Thanks! 🚫,Data Science with Pandas,Sentdex,6,1,2024-07-28 17:52:00,-0.8119,-0.2602,0.4045,Negative,English
CMT01571,The audio quality is so bad I cannot even hear properly. 💀,Python Tutorial for Beginners,CampusX,8,5,2024-10-13 23:26:00,-0.3742,-0.5292,0.7339,Negative,English
CMT01572,"I cannot believe this has so many views, very disappointing. 🚫",SQL for Data Analysis,CampusX,1,1,2024-09-07 13:03:00,-0.2307,-0.0838,0.8866,Negative,English
CMT01573,Will come back to this later when I need it. Thanks! 👀,Web Development with Flask,CodeBasics,6,1,2025-02-10 00:09:00,0.0285,0.0345,0.3739,Neutral,English
CMT01574,"The explanation is crystal clear, thank you so much! Please reply. 😊",Natural Language Processing Basics,CampusX,99,47,2025-04-01 15:56:00,0.1834,0.7459,0.2442,Positive,Hinglish
CMT01575,This really helped me understand the topic perfectly! ✨,Deep Learning Explained,CodeBasics,12,7,2025-02-22 02:41:00,0.4454,0.6442,0.4725,Positive,English
CMT01576,This video is way too long and covers nothing useful. Please reply. 😒,Computer Vision with OpenCV,3Blue1Brown,1,0,2025-01-26 01:08:00,-0.7359,-0.6723,0.1846,Negative,Hinglish
CMT01577,"You are a genius, this was so helpful for my exam! Keep it up! 👍",Computer Vision with OpenCV,StatQuest,1,2,2024-10-19 23:38:00,0.5966,0.8495,0.7419,Positive,English
CMT01578,"Amazing quality content, you are a legend! Thanks! 💯",Deep Learning Explained,freeCodeCamp,51,24,2024-03-01 00:32:00,0.7937,0.9129,0.5204,Positive,English
CMT01579,"Perfect explanation, exactly what I was looking for! Please reply. 🔥",Machine Learning Crash Course,Programming with Mosh,46,2,2025-05-17 09:39:00,0.7542,0.4664,0.7771,Positive,English
CMT01580,"Best tutorial I have ever watched, very helpful! Keep it up! ❤️",Reinforcement Learning Guide,CodeBasics,39,12,2024-11-29 07:17:00,0.0973,0.5927,0.5323,Positive,English
CMT01581,"Best tutorial I have ever watched, very helpful! Great work. 💯",Natural Language Processing Basics,StatQuest,13,2,2024-05-31 22:54:00,0.5239,0.1614,0.1078,Positive,English
CMT01582,"This changed my life, thank you from the bottom of my heart! Great work. 😊",Web Development with Flask,TechWithTim,24,6,2024-08-11 00:03:00,0.6951,0.7554,0.1165,Positive,Hinglish
CMT01583,"Your teaching style is wonderful, please make more videos! Thanks! 🙌",Reinforcement Learning Guide,Sentdex,45,39,2024-01-05 00:33:00,0.7492,0.9944,0.5169,Positive,Tamil
CMT01584,The audio quality is so bad I cannot even hear properly. 😡,Reinforcement Learning Guide,Sentdex,6,6,2024-06-04 07:08:00,-0.876,-0.8868,0.6484,Negative,English
CMT01585,"Please take this video down, it is spreading wrong information. 🚫",Reinforcement Learning Guide,TechWithTim,44,24,2024-01-10 17:50:00,-0.3571,-0.1022,0.6864,Negative,English
CMT01586,Came here from Google search. Keep it up! 🤷,Natural Language Processing Basics,StatQuest,0,0,2024-02-11 01:01:00,0.0354,0.0293,0.8371,Neutral,Hinglish
CMT01587,I have been struggling with this for days and you explained it so simply! 🔥,Deep Learning Explained,freeCodeCamp,59,5,2024-04-08 16:56:00,0.2841,0.1628,0.1681,Positive,English
CMT01588,"This is misleading information, do not trust this. Please reply. 💀",Natural Language Processing Basics,CodeBasics,5,0,2024-07-12 20:16:00,-0.3374,-0.6868,0.7439,Negative,Hindi
CMT01589,"Outstanding content, very well explained! Keep it up! 💯",Python Tutorial for Beginners,freeCodeCamp,27,10,2025-01-19 18:38:00,0.3545,0.2772,0.5778,Positive,English
CMT01590,Just here to understand the basics. 👀,Python Tutorial for Beginners,Sentdex,6,0,2024-05-21 08:56:00,0.0291,-0.0054,0.6152,Neutral,English
CMT01591,"I cannot believe this has so many views, very disappointing. Thanks! 💀",Deep Learning Explained,Telusko,11,7,2024-10-22 00:09:00,-0.1344,-0.3457,0.8688,Negative,English
CMT01592,"This video deserves way more views, so underrated! 🎉",Web Development with Flask,CodeBasics,236,29,2024-08-20 11:40:00,0.5207,0.1165,0.8768,Positive,English
CMT01593,I have been struggling with this for days and you explained it so simply! Great work. 😊,Machine Learning Crash Course,CodeBasics,6,1,2024-05-22 17:44:00,0.3738,0.4817,0.3656,Positive,Hinglish
CMT01594,The audio quality is so bad I cannot even hear properly. Great work. 😒,Reinforcement Learning Guide,TechWithTim,1,1,2025-02-11 03:56:00,-0.3994,-0.253,0.1254,Negative,English
CMT01595,"Best tutorial I have ever watched, very helpful! 😊",Data Science with Pandas,Telusko,64,15,2025-06-18 04:29:00,0.2986,0.438,0.1693,Positive,English
CMT01596,First comment from my side on this channel. 🤷,Web Development with Flask,Sentdex,4,1,2024-01-31 20:57:00,-0.024,0.0323,0.3116,Neutral,English
CMT01597,"This changed my life, thank you from the bottom of my heart! Thanks! ✨",Natural Language Processing Basics,CampusX,16,12,2024-02-17 09:41:00,0.7413,0.4635,0.2422,Positive,English
CMT01598,I have been struggling with this for days and you explained it so simply! 😊,Reinforcement Learning Guide,Sentdex,4,2,2024-08-30 00:23:00,0.851,0.3349,0.4994,Positive,Tamil
CMT01599,Will come back to this later when I need it. Great work. 💭,Computer Vision with OpenCV,StatQuest,0,0,2025-05-17 13:34:00,-0.0007,-0.0281,0.2353,Neutral,English
CMT01600,"Wow this is so good, subscribing right now! Keep it up! 👍",SQL for Data Analysis,TechWithTim,112,32,2025-02-05 13:45:00,0.8265,0.6848,0.7474,Positive,English
CMT01601,The video is around 15 minutes long. Please reply. 🤔,SQL for Data Analysis,StatQuest,1,2,2025-03-28 16:54:00,0.0285,-0.0179,0.7754,Neutral,Hinglish
CMT01602,"The explanation is crystal clear, thank you so much! Great work. ❤️",Python Tutorial for Beginners,TechWithTim,19,13,2024-04-21 16:19:00,0.6726,0.5993,0.5005,Positive,English
CMT01603,The video is around 15 minutes long. Great work. 💭,Python Tutorial for Beginners,CampusX,1,2,2025-03-05 23:48:00,-0.0212,0.0291,0.4027,Neutral,English
CMT01604,"Absolutely brilliant explanation, 10 out of 10! Please reply. 🎉",Web Development with Flask,CodeBasics,21,11,2024-09-19 18:50:00,0.7932,0.4612,0.2377,Positive,English
CMT01605,I came here to learn but left more confused than before. 👎,Reinforcement Learning Guide,freeCodeCamp,0,0,2024-03-23 16:09:00,-0.3858,-0.9165,0.4709,Negative,English
CMT01606,"Your teaching style is wonderful, please make more videos! Please reply. 🎉",Computer Vision with OpenCV,CodeBasics,36,4,2025-06-24 16:17:00,0.2618,0.6933,0.5693,Positive,English
CMT01607,Finally someone explained this topic correctly! Great work. 😊,Machine Learning Crash Course,Sentdex,3,0,2024-07-05 02:10:00,0.4308,0.8729,0.7521,Positive,English
CMT01608,"This is pure gold, thank you for sharing! ❤️",Machine Learning Crash Course,StatQuest,80,3,2024-11-14 19:47:00,0.1273,0.7399,0.8608,Positive,English
CMT01609,"Okay video, nothing special really. 🤷",Python Tutorial for Beginners,KrishNaik,1,0,2024-03-04 22:12:00,-0.0003,-0.032,0.184,Neutral,English
CMT01610,I will share this with my classmates. 🤔,Natural Language Processing Basics,TechWithTim,3,0,2024-08-02 09:58:00,0.0084,0.0366,0.8494,Neutral,English
CMT01611,"This changed my life, thank you from the bottom of my heart! 🙌",Computer Vision with OpenCV,StatQuest,106,2,2024-04-17 20:48:00,0.7527,0.6102,0.4104,Positive,English
CMT01612,Subscribed to the channel a while ago. 😐,Computer Vision with OpenCV,CampusX,5,0,2024-10-18 20:29:00,0.0147,0.0093,0.7572,Neutral,English
CMT01613,I am going to try this method later. Thanks! 😶,Web Development with Flask,Telusko,3,1,2024-05-02 00:30:00,-0.0338,0.0367,0.8381,Neutral,Hinglish
CMT01614,"The worst channel I have ever subscribed to, unsubscribing now. Keep it up! 💀",Reinforcement Learning Guide,TechWithTim,3,1,2025-04-24 03:26:00,-0.4988,-0.9967,0.1846,Negative,English
CMT01615,"Completely wrong information, please do your research first. Thanks! 💀",Deep Learning Explained,Programming with Mosh,4,4,2025-01-28 08:30:00,-0.2576,-0.5535,0.4923,Negative,English
CMT01616,"Absolutely brilliant explanation, 10 out of 10! Please reply. 💯",Machine Learning Crash Course,TechWithTim,55,11,2024-10-20 17:00:00,0.8373,0.0883,0.639,Positive,Hindi
CMT01617,"This video deserves way more views, so underrated! 😊",Data Science with Pandas,CampusX,256,42,2024-10-27 06:51:00,0.4876,0.9718,0.7144,Positive,English
CMT01618,First comment from my side on this channel. Keep it up! 😐,Reinforcement Learning Guide,StatQuest,5,4,2024-12-26 14:16:00,0.0376,-0.0303,0.4187,Neutral,English
CMT01619,"I watched this three times, so informative! Please reply. 💯",Machine Learning Crash Course,KrishNaik,40,36,2025-01-08 22:47:00,0.6913,0.3887,0.8517,Positive,English
CMT01620,"Incredible work, keep it up! You are the best! Keep it up! 👍",Machine Learning Crash Course,TechWithTim,65,30,2024-01-10 06:12:00,0.8384,0.8999,0.3912,Positive,Hinglish
CMT01621,First comment from my side on this channel. Please reply. 🤔,Computer Vision with OpenCV,KrishNaik,3,4,2024-05-20 09:34:00,-0.0174,-0.023,0.7842,Neutral,English
CMT01622,This video is absolutely amazing! Loved every second of it! Please reply. 💯,Machine Learning Crash Course,TechWithTim,3,2,2024-08-22 01:09:00,0.3333,0.1518,0.1807,Positive,English
CMT01623,"This video deserves way more views, so underrated! 💯",Natural Language Processing Basics,StatQuest,41,15,2024-08-24 21:55:00,0.7678,0.7286,0.8486,Positive,English
CMT01624,"The explanation is crystal clear, thank you so much! Great work. 🔥",SQL for Data Analysis,StatQuest,158,16,2024-06-08 15:32:00,0.1379,0.3596,0.7562,Positive,Hinglish
CMT01625,I am going to try this method later. Great work. 😶,Machine Learning Crash Course,CodeBasics,0,0,2025-04-04 15:21:00,-0.0144,-0.0203,0.7457,Neutral,English
CMT01626,"Please take this video down, it is spreading wrong information. Great work. 😒",Data Science with Pandas,StatQuest,11,10,2024-02-16 21:51:00,-0.5221,-0.9065,0.5788,Negative,English
CMT01627,"This is the worst video I have ever seen, waste of time. ❌",Web Development with Flask,CampusX,2,3,2025-04-18 14:09:00,-0.8457,-0.2526,0.1293,Negative,English
CMT01628,"I watched this three times, so informative! 🙌",Web Development with Flask,StatQuest,38,16,2025-05-07 17:41:00,0.2414,0.8356,0.7021,Positive,English
CMT01629,Why does this have so many likes? It is garbage. Please reply. 😤,Python Tutorial for Beginners,CodeBasics,1,1,2024-10-30 02:53:00,-0.8982,-0.6979,0.3414,Negative,English
CMT01630,This really helped me understand the topic perfectly! Great work. 👍,Natural Language Processing Basics,StatQuest,29,21,2025-06-24 12:09:00,0.4103,0.2039,0.8148,Positive,English
CMT01631,I came here to learn but left more confused than before. Great work. ❌,Data Science with Pandas,TechWithTim,14,14,2025-01-21 21:13:00,-0.0528,-0.5737,0.2151,Negative,English
CMT01632,"Absolutely brilliant explanation, 10 out of 10! Keep it up! 💯",Neural Networks Tutorial,CodeBasics,21,11,2024-05-08 06:57:00,0.2458,0.5711,0.5232,Positive,Hindi
CMT01633,I will share this with my classmates. Great work. 😐,Computer Vision with OpenCV,Telusko,5,3,2024-08-27 05:03:00,-0.0358,0.0317,0.6551,Neutral,Tamil
CMT01634,Just here to understand the basics. Keep it up! 👀,Deep Learning Explained,Programming with Mosh,7,6,2024-03-26 10:38:00,-0.0395,0.0231,0.783,Neutral,English
CMT01635,The slides are visible and readable. Keep it up! 😶,SQL for Data Analysis,TechWithTim,13,11,2025-04-30 16:38:00,-0.0247,0.0125,0.8055,Neutral,English
CMT01636,"This is pure gold, thank you for sharing! Thanks! 😊",Computer Vision with OpenCV,CampusX,13,2,2024-07-04 15:13:00,0.1993,0.858,0.7883,Positive,Tamil
CMT01637,"Outstanding content, very well explained! 👍",Data Science with Pandas,freeCodeCamp,25,3,2024-04-18 02:53:00,0.2194,0.7209,0.4718,Positive,English
CMT01638,I noticed the thumbnail was a bit different. Keep it up! 🤔,Data Science with Pandas,TechWithTim,0,1,2024-06-10 19:56:00,0.0085,0.0375,0.5346,Neutral,English
CMT01639,"You are a genius, this was so helpful for my exam! Great work. 😊",Data Science with Pandas,Sentdex,244,27,2024-01-09 06:37:00,0.4299,0.5758,0.7852,Positive,English
CMT01640,This really helped me understand the topic perfectly! 😊,Natural Language Processing Basics,CodeBasics,130,43,2025-02-11 08:31:00,0.7521,0.9952,0.7631,Positive,English
CMT01641,The audio quality is so bad I cannot even hear properly. Thanks! 😡,Machine Learning Crash Course,StatQuest,7,3,2025-04-01 01:56:00,-0.5665,-0.1606,0.3739,Negative,English
CMT01642,"Outstanding content, very well explained! Thanks! 🙌",Natural Language Processing Basics,CampusX,92,24,2024-08-17 03:55:00,0.2462,0.4426,0.7467,Positive,English
CMT01643,"I watched this three times, so informative! Please reply. 😊",Deep Learning Explained,Programming with Mosh,36,2,2025-02-11 10:16:00,0.4572,0.2796,0.1487,Positive,English
CMT01644,"I cannot believe this has so many views, very disappointing. 😤",Reinforcement Learning Guide,KrishNaik,9,2,2025-04-18 22:10:00,-0.6845,-0.3361,0.893,Negative,English
CMT01645,The audio quality is so bad I cannot even hear properly. Thanks! ❌,Web Development with Flask,TechWithTim,0,1,2025-03-15 01:08:00,-0.8395,-0.456,0.7644,Negative,Hindi
CMT01646,"Absolutely brilliant explanation, 10 out of 10! Please reply. 👍",Natural Language Processing Basics,3Blue1Brown,70,13,2025-05-15 08:39:00,0.8246,0.4809,0.6991,Positive,Hinglish
CMT01647,This video is absolutely amazing! Loved every second of it! 🎉,Neural Networks Tutorial,freeCodeCamp,6,5,2025-02-26 00:10:00,0.5253,0.5688,0.1357,Positive,English
CMT01648,"Completely wrong information, please do your research first. Please reply. 💀",Python Tutorial for Beginners,CodeBasics,17,5,2024-03-20 11:49:00,-0.4589,-0.1997,0.7602,Negative,English
CMT01649,"This gave me a headache, the explanation is so confusing. Please reply. 😡",Deep Learning Explained,CodeBasics,15,5,2024-12-22 06:15:00,-0.7465,-0.4562,0.265,Negative,English
CMT01650,"The explanation is crystal clear, thank you so much! Great work. ✨",Python Tutorial for Beginners,Sentdex,61,39,2024-08-19 10:18:00,0.0883,0.8191,0.3628,Positive,Hindi
CMT01651,"Okay video, nothing special really. 🙄",Deep Learning Explained,Programming with Mosh,0,0,2024-09-08 06:56:00,0.0284,0.0065,0.2298,Neutral,English
CMT01652,Third video I watched on this topic today. Great work. 😐,Reinforcement Learning Guide,Telusko,1,2,2024-08-24 03:08:00,-0.0059,-0.0394,0.7653,Neutral,English
CMT01653,This really helped me understand the topic perfectly! Please reply. ✨,Neural Networks Tutorial,3Blue1Brown,15,4,2024-02-27 03:09:00,0.8769,0.1047,0.2942,Positive,English
CMT01654,"This changed my life, thank you from the bottom of my heart! Thanks! 🎉",Machine Learning Crash Course,TechWithTim,22,12,2024-07-05 19:49:00,0.4822,0.6086,0.7936,Positive,Hinglish
CMT01655,"The worst channel I have ever subscribed to, unsubscribing now. Please reply. 👎",Data Science with Pandas,CodeBasics,0,1,2025-04-02 02:44:00,-0.6686,-0.0633,0.2833,Negative,English
CMT01656,Finally someone explained this topic correctly! Keep it up! 🎉,Web Development with Flask,CodeBasics,138,42,2025-06-04 20:58:00,0.1704,0.4524,0.4189,Positive,English
CMT01657,The video is around 15 minutes long. 🤷,SQL for Data Analysis,KrishNaik,4,0,2024-01-05 18:37:00,0.0161,0.0312,0.2267,Neutral,Hindi
CMT01658,The slides are visible and readable. Thanks! 💭,Machine Learning Crash Course,Sentdex,1,1,2024-08-23 10:22:00,0.03,-0.0184,0.1079,Neutral,English
CMT01659,"Wow this is so good, subscribing right now! Thanks! 🎉",Python Tutorial for Beginners,Telusko,25,14,2025-05-11 18:29:00,0.1443,0.6579,0.6102,Positive,English
CMT01660,This video is way too long and covers nothing useful. Thanks! 💀,Machine Learning Crash Course,Telusko,5,4,2024-08-29 22:52:00,-0.6381,-0.2958,0.3035,Negative,Hindi
CMT01661,"I cannot believe this has so many views, very disappointing. Great work. 😡",Computer Vision with OpenCV,freeCodeCamp,9,7,2024-02-12 13:31:00,-0.2463,-0.4388,0.6072,Negative,Hinglish
CMT01662,"Okay video, nothing special really. Great work. 🤷",Machine Learning Crash Course,3Blue1Brown,3,4,2024-02-28 05:21:00,0.0206,0.0071,0.4738,Neutral,English
CMT01663,"Amazing quality content, you are a legend! ✨",Computer Vision with OpenCV,3Blue1Brown,125,47,2025-06-23 16:12:00,0.3084,0.8892,0.7636,Positive,English
CMT01664,The slides are visible and readable. Thanks! 📌,Neural Networks Tutorial,CodeBasics,3,0,2025-06-04 08:25:00,0.016,0.0168,0.4858,Neutral,Hinglish
CMT01665,Subscribed to the channel a while ago. 😶,Web Development with Flask,Sentdex,24,25,2025-02-05 05:35:00,-0.0156,-0.0227,0.2272,Neutral,English
CMT01666,"Incredible work, keep it up! You are the best! Thanks! 💯",Natural Language Processing Basics,freeCodeCamp,95,11,2025-02-25 06:37:00,0.5513,0.385,0.7084,Positive,English
CMT01667,This really helped me understand the topic perfectly! 🎉,Natural Language Processing Basics,Programming with Mosh,11,9,2024-06-28 19:00:00,0.7953,0.2834,0.7304,Positive,Hinglish
CMT01668,"Horrible video, the examples make no sense at all. Thanks! 😡",Neural Networks Tutorial,StatQuest,26,0,2024-09-25 10:52:00,-0.83,-0.3411,0.7713,Negative,Hinglish
CMT01669,This really helped me understand the topic perfectly! 😊,Deep Learning Explained,Programming with Mosh,6,1,2024-02-21 23:48:00,0.1127,0.8442,0.1675,Positive,English
CMT01670,"Outstanding content, very well explained! Great work. 👍",SQL for Data Analysis,Sentdex,85,5,2024-08-15 12:54:00,0.5564,0.2188,0.1046,Positive,English
CMT01671,Not sure if this matches what I was looking for. Great work. 😐,Neural Networks Tutorial,CampusX,2,3,2024-04-23 21:47:00,-0.0285,-0.0011,0.4344,Neutral,English
CMT01672,The video is around 15 minutes long. 😶,Python Tutorial for Beginners,Programming with Mosh,10,5,2024-08-21 14:11:00,-0.0087,-0.0225,0.2599,Neutral,English
CMT01673,"Amazing quality content, you are a legend! Thanks! 🔥",Deep Learning Explained,StatQuest,101,7,2024-01-13 20:59:00,0.6695,0.8645,0.7341,Positive,English
CMT01674,"Stopped watching at 2 minutes, absolute waste of my time. Keep it up! 👎",Web Development with Flask,CampusX,16,9,2024-04-29 23:12:00,-0.7083,-0.1082,0.4678,Negative,English
CMT01675,"Horrible video, the examples make no sense at all. ❌",Neural Networks Tutorial,KrishNaik,15,8,2024-10-26 05:39:00,-0.498,-0.5472,0.8797,Negative,English
CMT01676,"Average video, serves its purpose. 📌",Machine Learning Crash Course,freeCodeCamp,1,2,2024-07-12 05:19:00,-0.0138,-0.0128,0.6579,Neutral,English
CMT01677,I have been struggling with this for days and you explained it so simply! 🎉,SQL for Data Analysis,CodeBasics,4,1,2024-10-02 11:27:00,0.4686,0.3033,0.7247,Positive,English
CMT01678,Third video I watched on this topic today. Thanks! 😐,Web Development with Flask,CampusX,2,2,2024-08-18 12:53:00,-0.0196,0.0056,0.7089,Neutral,English
CMT01679,"This gave me a headache, the explanation is so confusing. ❌",Natural Language Processing Basics,Sentdex,1,2,2024-01-13 00:38:00,-0.3431,-0.8357,0.3711,Negative,English
CMT01680,"Boring and repetitive, just reading the slides word by word. 💀",Neural Networks Tutorial,CampusX,11,3,2024-11-24 18:38:00,-0.5372,-0.1036,0.1128,Negative,English
CMT01681,"Average video, serves its purpose. 🤷",Natural Language Processing Basics,freeCodeCamp,2,3,2024-04-06 09:14:00,0.0027,-0.0191,0.4645,Neutral,English
CMT01682,"I watched this three times, so informative! Please reply. 🔥",SQL for Data Analysis,3Blue1Brown,185,26,2024-09-19 13:54:00,0.0982,0.7414,0.4739,Positive,Hindi
CMT01683,Watching this as part of my coursework. Great work. 🤔,Natural Language Processing Basics,Sentdex,5,4,2025-01-16 16:47:00,0.0043,0.0247,0.5871,Neutral,English
CMT01684,"This changed my life, thank you from the bottom of my heart! 🔥",Computer Vision with OpenCV,CampusX,86,21,2024-02-11 22:29:00,0.919,0.2086,0.6198,Positive,Hinglish
CMT01685,I have been struggling with this for days and you explained it so simply! 💯,Web Development with Flask,TechWithTim,7,3,2024-09-10 14:17:00,0.3915,0.7653,0.8319,Positive,Hinglish
CMT01686,This video is absolutely amazing! Loved every second of it! ❤️,Neural Networks Tutorial,freeCodeCamp,99,44,2024-05-03 17:59:00,0.4226,0.6624,0.2085,Positive,Hindi
CMT01687,"This changed my life, thank you from the bottom of my heart! Please reply. 🔥",Python Tutorial for Beginners,Telusko,128,28,2025-06-04 20:32:00,0.9066,0.6603,0.4447,Positive,English
CMT01688,I will share this with my classmates. Thanks! 📌,Reinforcement Learning Guide,StatQuest,3,1,2024-11-07 21:52:00,0.0247,-0.0363,0.2353,Neutral,English
CMT01689,The presenter is very unclear and keeps making mistakes. 😡,Web Development with Flask,3Blue1Brown,9,0,2024-11-05 18:08:00,-0.2794,-0.062,0.2112,Negative,English
CMT01690,"This is pure gold, thank you for sharing! Please reply. 🔥",Neural Networks Tutorial,freeCodeCamp,72,1,2025-02-20 12:13:00,0.659,0.583,0.2495,Positive,English
CMT01691,This really helped me understand the topic perfectly! Keep it up! 😊,Deep Learning Explained,Programming with Mosh,9,9,2024-06-30 16:53:00,0.5932,0.964,0.5926,Positive,Hindi
CMT01692,First comment from my side on this channel. 🤷,Web Development with Flask,KrishNaik,3,1,2025-04-19 02:29:00,-0.0008,0.0049,0.69,Neutral,English
CMT01693,"Your teaching style is wonderful, please make more videos! Thanks! 🎉",Python Tutorial for Beginners,KrishNaik,25,22,2024-08-28 02:43:00,0.6241,0.213,0.7169,Positive,English
CMT01694,"Not helpful at all, I had to go elsewhere to understand. Please reply. 😒",Reinforcement Learning Guide,StatQuest,1,1,2024-01-28 12:38:00,-0.3392,-0.8927,0.2437,Negative,Hinglish
CMT01695,This topic was covered in my class too. Great work. 👀,Deep Learning Explained,Telusko,2,2,2024-09-08 01:44:00,-0.0248,-0.0106,0.2174,Neutral,Hindi
CMT01696,Came here from Google search. Keep it up! 🤷,Computer Vision with OpenCV,TechWithTim,0,1,2025-01-20 20:17:00,-0.0027,0.0031,0.6307,Neutral,Hindi
CMT01697,"Perfect explanation, exactly what I was looking for! 😊",Neural Networks Tutorial,CampusX,1,2,2024-05-25 20:32:00,0.5951,0.7678,0.1745,Positive,English
CMT01698,This is about machine learning I think. Keep it up! 👀,Natural Language Processing Basics,TechWithTim,0,1,2024-02-19 06:01:00,-0.0308,-0.0356,0.5105,Neutral,English
CMT01699,The audio quality is so bad I cannot even hear properly. Please reply. 💀,Neural Networks Tutorial,Telusko,32,11,2024-10-30 09:53:00,-0.563,-0.618,0.5213,Negative,Tamil
CMT01700,"This is the worst video I have ever seen, waste of time. Please reply. 😒",Data Science with Pandas,freeCodeCamp,7,4,2024-03-31 02:26:00,-0.5598,-0.5095,0.5319,Negative,English
CMT01701,"Not helpful at all, I had to go elsewhere to understand. Thanks! 👎",SQL for Data Analysis,StatQuest,33,25,2024-05-15 00:35:00,-0.1585,-0.6344,0.1265,Negative,English
CMT01702,"Incredible work, keep it up! You are the best! Keep it up! 👍",Deep Learning Explained,CampusX,28,8,2024-10-02 06:20:00,0.4789,0.6538,0.7425,Positive,English
CMT01703,"This gave me a headache, the explanation is so confusing. 🚫",Machine Learning Crash Course,CodeBasics,3,0,2024-10-29 21:59:00,-0.676,-0.5042,0.6262,Negative,English
CMT01704,"This is misleading information, do not trust this. Thanks! 👎",Deep Learning Explained,freeCodeCamp,7,5,2024-09-11 00:11:00,-0.7879,-0.4332,0.5411,Negative,English
CMT01705,"Best tutorial I have ever watched, very helpful! 🙌",Data Science with Pandas,CampusX,28,7,2025-01-19 10:08:00,0.2849,0.4079,0.7756,Positive,Hindi
CMT01706,"This video deserves way more views, so underrated! Please reply. 🎉",Machine Learning Crash Course,Telusko,5,6,2025-03-26 11:49:00,0.259,0.7759,0.8533,Positive,Hindi
CMT01707,Watching this as part of my coursework. 👀,Web Development with Flask,Programming with Mosh,5,3,2025-05-25 07:33:00,0.0262,-0.0182,0.3956,Neutral,Hindi
CMT01708,"Outstanding content, very well explained! Keep it up! 😊",Neural Networks Tutorial,freeCodeCamp,12,9,2025-02-21 09:37:00,0.9531,0.2693,0.159,Positive,English
CMT01709,"This changed my life, thank you from the bottom of my heart! Thanks! 👍",Python Tutorial for Beginners,CampusX,48,11,2025-06-21 12:11:00,0.9597,0.8626,0.2326,Positive,English
CMT01710,"This is the worst video I have ever seen, waste of time. Please reply. 🚫",Reinforcement Learning Guide,StatQuest,10,2,2024-07-12 11:24:00,-0.6292,-0.6218,0.5882,Negative,Hinglish
CMT01711,This video is way too long and covers nothing useful. Thanks! 😤,Web Development with Flask,Telusko,1,2,2025-05-03 12:35:00,-0.4373,-0.2996,0.5118,Negative,Hindi
CMT01712,This really helped me understand the topic perfectly! Great work. 😊,Machine Learning Crash Course,KrishNaik,3,2,2025-06-21 05:03:00,0.3998,0.7919,0.5186,Positive,English
CMT01713,I am going to try this method later. Please reply. 💭,Machine Learning Crash Course,CodeBasics,7,2,2025-02-16 00:01:00,-0.0138,0.0082,0.1035,Neutral,English
CMT01714,"I watched this three times, so informative! Great work. 🔥",Deep Learning Explained,TechWithTim,30,18,2024-03-13 06:19:00,0.9241,0.1895,0.1946,Positive,English
CMT01715,"Average video, serves its purpose. Thanks! 📌",Python Tutorial for Beginners,Programming with Mosh,0,1,2024-12-01 21:24:00,-0.0143,0.0321,0.3377,Neutral,Tamil
CMT01716,The video is around 15 minutes long. 👀,Computer Vision with OpenCV,CodeBasics,26,7,2024-12-10 07:01:00,-0.0163,-0.0391,0.5562,Neutral,English
